concept:name,time:timestamp,case:concept:name
Permit FINAL_APPROVED by SUPERVISOR,2017-03-06 15:29:42+00:00,request for payment 77284
Permit FINAL_APPROVED by SUPERVISOR,2017-03-06 15:29:42+00:00,request for payment 77286
Payment Handled,2017-03-06 16:31:10+00:00,request for payment 76622
_END_,2017-03-06 16:31:11+00:00,request for payment 76622
Permit SUBMITTED by EMPLOYEE,2017-03-06 18:37:55+00:00,request for payment 74581
Permit SUBMITTED by EMPLOYEE,2017-03-06 18:37:55+00:00,request for payment 74579
Permit APPROVED by PRE_APPROVER,2017-03-06 18:38:02+00:00,request for payment 74581
Permit APPROVED by PRE_APPROVER,2017-03-06 18:38:02+00:00,request for payment 74579
Permit SUBMITTED by EMPLOYEE,2017-03-07 01:12:08+00:00,request for payment 73444
Permit APPROVED by PRE_APPROVER,2017-03-07 01:12:17+00:00,request for payment 73444
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-07 07:36:52+00:00,request for payment 73897
Request For Payment SUBMITTED by EMPLOYEE,2017-03-07 08:22:00+00:00,request for payment 77877
Request For Payment APPROVED by PRE_APPROVER,2017-03-07 08:22:48+00:00,request for payment 77877
Permit FINAL_APPROVED by SUPERVISOR,2017-03-07 08:26:27+00:00,request for payment 73444
Request Payment,2017-03-07 09:28:45+00:00,request for payment 73258
Permit FINAL_APPROVED by DIRECTOR,2017-03-07 11:13:34+00:00,request for payment 77824
Request Payment,2017-03-07 13:59:56+00:00,request for payment 73308
Request For Payment SUBMITTED by EMPLOYEE,2017-03-07 16:34:49+00:00,request for payment 73192
Request For Payment REJECTED by PRE_APPROVER,2017-03-07 16:35:35+00:00,request for payment 73192
Permit FINAL_APPROVED by SUPERVISOR,2017-03-08 04:15:07+00:00,request for payment 73216
Request For Payment SUBMITTED by EMPLOYEE,2017-03-08 12:09:16+00:00,request for payment 75931
Request For Payment APPROVED by PRE_APPROVER,2017-03-08 12:09:20+00:00,request for payment 75931
Permit SUBMITTED by EMPLOYEE,2017-03-08 12:53:24+00:00,request for payment 74209
Permit APPROVED by PRE_APPROVER,2017-03-08 12:53:33+00:00,request for payment 74209
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-08 13:05:28+00:00,request for payment 75931
Permit APPROVED by SUPERVISOR,2017-03-08 13:17:30+00:00,request for payment 74209
Permit APPROVED by SUPERVISOR,2017-03-08 13:18:59+00:00,request for payment 74581
Permit APPROVED by SUPERVISOR,2017-03-08 13:18:59+00:00,request for payment 74579
Permit SUBMITTED by EMPLOYEE,2017-03-08 14:03:35+00:00,request for payment 76758
Permit APPROVED by PRE_APPROVER,2017-03-08 14:03:40+00:00,request for payment 76758
Request Payment,2017-03-08 14:36:23+00:00,request for payment 76936
Request Payment,2017-03-08 14:36:58+00:00,request for payment 76934
Request Payment,2017-03-08 14:37:12+00:00,request for payment 76930
Request Payment,2017-03-08 14:37:25+00:00,request for payment 76932
Request For Payment SUBMITTED by EMPLOYEE,2017-03-08 22:52:47+00:00,request for payment 75959
Request For Payment REJECTED by PRE_APPROVER,2017-03-08 22:53:55+00:00,request for payment 75959
Permit FINAL_APPROVED by SUPERVISOR,2017-03-09 07:23:35+00:00,request for payment 76758
Request For Payment REJECTED by EMPLOYEE,2017-03-09 07:29:39+00:00,request for payment 75959
Request For Payment REJECTED by EMPLOYEE,2017-03-09 07:30:59+00:00,request for payment 73192
Request Payment,2017-03-09 08:06:34+00:00,request for payment 75931
Request For Payment SUBMITTED by EMPLOYEE,2017-03-09 09:14:25+00:00,request for payment 73192
Request For Payment APPROVED by PRE_APPROVER,2017-03-09 09:14:28+00:00,request for payment 73192
Request For Payment SUBMITTED by EMPLOYEE,2017-03-09 09:14:50+00:00,request for payment 75959
Request For Payment APPROVED by PRE_APPROVER,2017-03-09 09:14:53+00:00,request for payment 75959
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-09 11:14:05+00:00,request for payment 75959
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-09 11:15:05+00:00,request for payment 73192
Request Payment,2017-03-09 11:30:22+00:00,request for payment 73897
Permit SUBMITTED by EMPLOYEE,2017-03-09 15:12:36+00:00,request for payment 74846
Permit REJECTED by SUPERVISOR,2017-03-09 15:12:49+00:00,request for payment 74846
Permit REJECTED by EMPLOYEE,2017-03-09 16:13:51+00:00,request for payment 74846
Payment Handled,2017-03-09 16:31:22+00:00,request for payment 73258
Payment Handled,2017-03-09 16:31:22+00:00,request for payment 73932
Payment Handled,2017-03-09 16:31:22+00:00,request for payment 73308
_END_,2017-03-09 16:31:23+00:00,request for payment 73258
_END_,2017-03-09 16:31:23+00:00,request for payment 73932
_END_,2017-03-09 16:31:23+00:00,request for payment 73308
Request For Payment SUBMITTED by EMPLOYEE,2017-03-09 16:33:54+00:00,request for payment 76650
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-09 16:34:37+00:00,request for payment 76650
Permit FINAL_APPROVED by DIRECTOR,2017-03-09 20:56:02+00:00,request for payment 74209
Permit FINAL_APPROVED by DIRECTOR,2017-03-09 20:56:25+00:00,request for payment 74581
Permit FINAL_APPROVED by DIRECTOR,2017-03-09 20:56:25+00:00,request for payment 74579
Permit SUBMITTED by EMPLOYEE,2017-03-10 09:49:20+00:00,request for payment 74846
Permit APPROVED by SUPERVISOR,2017-03-10 09:49:25+00:00,request for payment 74846
Permit FINAL_APPROVED by DIRECTOR,2017-03-10 10:11:33+00:00,request for payment 74846
Request Payment,2017-03-10 12:08:24+00:00,request for payment 76650
Request For Payment SUBMITTED by EMPLOYEE,2017-03-10 13:53:34+00:00,request for payment 74581
Request For Payment APPROVED by PRE_APPROVER,2017-03-10 13:53:48+00:00,request for payment 74581
Request For Payment SUBMITTED by EMPLOYEE,2017-03-10 17:51:10+00:00,request for payment 74209
Request For Payment APPROVED by PRE_APPROVER,2017-03-10 17:56:22+00:00,request for payment 74209
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-13 10:30:21+00:00,request for payment 77877
Permit SUBMITTED by EMPLOYEE,2017-03-13 10:46:55+00:00,request for payment 74876
Permit APPROVED by PRE_APPROVER,2017-03-13 10:47:07+00:00,request for payment 74876
Permit SUBMITTED by EMPLOYEE,2017-03-13 15:26:23+00:00,request for payment 75369
Permit REJECTED by SUPERVISOR,2017-03-13 15:26:25+00:00,request for payment 75369
Payment Handled,2017-03-13 16:31:05+00:00,request for payment 73897
Payment Handled,2017-03-13 16:31:05+00:00,request for payment 76930
Payment Handled,2017-03-13 16:31:05+00:00,request for payment 76934
Payment Handled,2017-03-13 16:31:05+00:00,request for payment 76932
Payment Handled,2017-03-13 16:31:05+00:00,request for payment 76936
Payment Handled,2017-03-13 16:31:05+00:00,request for payment 76650
_END_,2017-03-13 16:31:06+00:00,request for payment 73897
_END_,2017-03-13 16:31:06+00:00,request for payment 76930
_END_,2017-03-13 16:31:06+00:00,request for payment 76934
_END_,2017-03-13 16:31:06+00:00,request for payment 76932
_END_,2017-03-13 16:31:06+00:00,request for payment 76936
_END_,2017-03-13 16:31:06+00:00,request for payment 76650
Permit REJECTED by EMPLOYEE,2017-03-14 06:45:35+00:00,request for payment 75369
Permit SUBMITTED by EMPLOYEE,2017-03-14 06:52:31+00:00,request for payment 75369
Permit APPROVED by SUPERVISOR,2017-03-14 06:52:33+00:00,request for payment 75369
Permit FINAL_APPROVED by SUPERVISOR,2017-03-14 07:50:34+00:00,request for payment 74876
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-14 11:02:22+00:00,request for payment 74209
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-14 11:03:52+00:00,request for payment 74581
Request Payment,2017-03-14 15:11:27+00:00,request for payment 74547
Permit SUBMITTED by EMPLOYEE,2017-03-14 15:50:03+00:00,request for payment 75241
Permit FINAL_APPROVED by SUPERVISOR,2017-03-14 15:50:31+00:00,request for payment 75241
Request For Payment SUBMITTED by EMPLOYEE,2017-03-14 17:41:28+00:00,request for payment 72939
Request For Payment APPROVED by PRE_APPROVER,2017-03-14 17:50:38+00:00,request for payment 72939
Request For Payment SUBMITTED by EMPLOYEE,2017-03-14 19:50:22+00:00,request for payment 74846
Request For Payment APPROVED by SUPERVISOR,2017-03-14 19:51:27+00:00,request for payment 74846
Permit FINAL_APPROVED by DIRECTOR,2017-03-15 07:56:51+00:00,request for payment 75369
Request For Payment FINAL_APPROVED by DIRECTOR,2017-03-15 12:44:17+00:00,request for payment 74846
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-15 13:57:25+00:00,request for payment 72939
Request For Payment SUBMITTED by EMPLOYEE,2017-03-15 14:06:23+00:00,request for payment 75369
Request For Payment APPROVED by SUPERVISOR,2017-03-15 14:06:37+00:00,request for payment 75369
Request Payment,2017-03-16 09:52:45+00:00,request for payment 75959
Request Payment,2017-03-16 09:59:06+00:00,request for payment 73192
Request For Payment SUBMITTED by EMPLOYEE,2017-03-16 14:06:40+00:00,request for payment 74876
Request For Payment APPROVED by PRE_APPROVER,2017-03-16 14:13:26+00:00,request for payment 74876
Payment Handled,2017-03-16 16:31:12+00:00,request for payment 74547
_END_,2017-03-16 16:31:13+00:00,request for payment 74547
Request For Payment FINAL_APPROVED by DIRECTOR,2017-03-17 09:10:33+00:00,request for payment 75369
Request Payment,2017-03-17 10:32:07+00:00,request for payment 74846
Request Payment,2017-03-17 10:32:34+00:00,request for payment 74209
Request Payment,2017-03-17 10:33:09+00:00,request for payment 74581
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-17 12:27:41+00:00,request for payment 74876
Request Payment,2017-03-17 13:39:36+00:00,request for payment 75369
Request For Payment REJECTED by MISSING,2017-03-20 10:01:39+00:00,request for payment 72939
_END_,2017-03-20 10:01:40+00:00,request for payment 72939
Permit SUBMITTED by EMPLOYEE,2017-03-20 13:27:09+00:00,request for payment 74388
Permit FINAL_APPROVED by SUPERVISOR,2017-03-20 13:28:04+00:00,request for payment 74388
Payment Handled,2017-03-20 16:30:50+00:00,request for payment 75931
Payment Handled,2017-03-20 16:30:50+00:00,request for payment 73192
Payment Handled,2017-03-20 16:30:50+00:00,request for payment 75959
Payment Handled,2017-03-20 16:30:50+00:00,request for payment 74581
Payment Handled,2017-03-20 16:30:50+00:00,request for payment 74209
Payment Handled,2017-03-20 16:30:50+00:00,request for payment 74846
Payment Handled,2017-03-20 16:30:50+00:00,request for payment 75369
_END_,2017-03-20 16:30:51+00:00,request for payment 75931
_END_,2017-03-20 16:30:51+00:00,request for payment 73192
_END_,2017-03-20 16:30:51+00:00,request for payment 75959
_END_,2017-03-20 16:30:51+00:00,request for payment 74581
_END_,2017-03-20 16:30:51+00:00,request for payment 74209
_END_,2017-03-20 16:30:51+00:00,request for payment 74846
_END_,2017-03-20 16:30:51+00:00,request for payment 75369
Request Payment,2017-03-21 13:18:01+00:00,request for payment 74876
Request Payment,2017-03-21 13:18:44+00:00,request for payment 77877
Permit SUBMITTED by EMPLOYEE,2017-03-21 14:06:09+00:00,request for payment 72154
Permit SUBMITTED by EMPLOYEE,2017-03-21 14:06:09+00:00,request for payment 72156
Permit APPROVED by SUPERVISOR,2017-03-21 14:06:12+00:00,request for payment 72154
Permit APPROVED by SUPERVISOR,2017-03-21 14:06:12+00:00,request for payment 72156
Permit SUBMITTED by EMPLOYEE,2017-03-21 14:07:30+00:00,request for payment 73337
Permit SUBMITTED by EMPLOYEE,2017-03-21 14:07:30+00:00,request for payment 73339
Permit APPROVED by SUPERVISOR,2017-03-21 14:07:32+00:00,request for payment 73337
Permit APPROVED by SUPERVISOR,2017-03-21 14:07:32+00:00,request for payment 73339
Request For Payment SUBMITTED by EMPLOYEE,2017-03-21 16:42:59+00:00,request for payment 76758
Request For Payment APPROVED by PRE_APPROVER,2017-03-21 16:43:06+00:00,request for payment 76758
Request For Payment SUBMITTED by EMPLOYEE,2017-03-21 20:30:11+00:00,request for payment 185346
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-21 20:30:23+00:00,request for payment 185346
Permit FINAL_APPROVED by DIRECTOR,2017-03-22 07:57:55+00:00,request for payment 73337
Permit FINAL_APPROVED by DIRECTOR,2017-03-22 07:57:55+00:00,request for payment 73339
Permit FINAL_APPROVED by DIRECTOR,2017-03-22 07:58:26+00:00,request for payment 72154
Permit FINAL_APPROVED by DIRECTOR,2017-03-22 07:58:26+00:00,request for payment 72156
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-22 08:30:53+00:00,request for payment 76758
Request For Payment SUBMITTED by EMPLOYEE,2017-03-22 09:04:10+00:00,request for payment 72937
Request For Payment APPROVED by PRE_APPROVER,2017-03-22 09:06:39+00:00,request for payment 72937
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-22 09:41:12+00:00,request for payment 72937
Request For Payment SUBMITTED by EMPLOYEE,2017-03-22 10:21:14+00:00,request for payment 76252
Request For Payment APPROVED by PRE_APPROVER,2017-03-22 10:21:48+00:00,request for payment 76252
Request For Payment SUBMITTED by EMPLOYEE,2017-03-22 10:24:18+00:00,request for payment 76250
Request For Payment APPROVED by PRE_APPROVER,2017-03-22 10:24:26+00:00,request for payment 76250
Permit SUBMITTED by EMPLOYEE,2017-03-22 10:26:57+00:00,request for payment 72553
Permit APPROVED by PRE_APPROVER,2017-03-22 10:27:18+00:00,request for payment 72553
Request For Payment SUBMITTED by EMPLOYEE,2017-03-22 10:33:52+00:00,request for payment 76248
Request For Payment APPROVED by PRE_APPROVER,2017-03-22 10:34:38+00:00,request for payment 76248
Permit FINAL_APPROVED by SUPERVISOR,2017-03-22 15:50:16+00:00,request for payment 72553
Permit SUBMITTED by EMPLOYEE,2017-03-23 10:43:20+00:00,request for payment 76484
Permit SUBMITTED by EMPLOYEE,2017-03-23 10:43:20+00:00,request for payment 76482
Permit APPROVED by PRE_APPROVER,2017-03-23 10:43:26+00:00,request for payment 76484
Permit APPROVED by PRE_APPROVER,2017-03-23 10:43:26+00:00,request for payment 76482
Permit FINAL_APPROVED by SUPERVISOR,2017-03-23 10:57:47+00:00,request for payment 76484
Permit FINAL_APPROVED by SUPERVISOR,2017-03-23 10:57:47+00:00,request for payment 76482
Payment Handled,2017-03-23 16:30:45+00:00,request for payment 77877
Payment Handled,2017-03-23 16:30:45+00:00,request for payment 74876
_END_,2017-03-23 16:30:46+00:00,request for payment 77877
_END_,2017-03-23 16:30:46+00:00,request for payment 74876
Permit SUBMITTED by EMPLOYEE,2017-03-24 07:12:33+00:00,request for payment 74724
Permit FINAL_APPROVED by SUPERVISOR,2017-03-24 07:12:35+00:00,request for payment 74724
Permit SUBMITTED by EMPLOYEE,2017-03-24 08:27:52+00:00,request for payment 73484
Permit FINAL_APPROVED by SUPERVISOR,2017-03-24 08:27:53+00:00,request for payment 73484
Request Payment,2017-03-24 09:41:18+00:00,request for payment 72937
Request Payment,2017-03-24 09:42:26+00:00,request for payment 76758
Permit SUBMITTED by EMPLOYEE,2017-03-24 12:27:53+00:00,request for payment 75387
Permit SUBMITTED by EMPLOYEE,2017-03-24 12:27:53+00:00,request for payment 75389
Permit REJECTED by PRE_APPROVER,2017-03-24 12:27:57+00:00,request for payment 75387
Permit REJECTED by PRE_APPROVER,2017-03-24 12:27:57+00:00,request for payment 75389
Permit SUBMITTED by EMPLOYEE,2017-03-24 21:52:52+00:00,request for payment 74438
Permit APPROVED by PRE_APPROVER,2017-03-24 21:52:58+00:00,request for payment 74438
Request For Payment SUBMITTED by EMPLOYEE,2017-03-27 05:59:38+00:00,request for payment 74388
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-27 06:00:12+00:00,request for payment 74388
Request For Payment SUBMITTED by EMPLOYEE,2017-03-27 09:26:40+00:00,request for payment 75830
Permit SUBMITTED by EMPLOYEE,2017-03-27 09:33:32+00:00,request for payment 74420
Permit SUBMITTED by EMPLOYEE,2017-03-27 09:33:32+00:00,request for payment 74417
Permit APPROVED by PRE_APPROVER,2017-03-27 09:35:48+00:00,request for payment 74420
Permit APPROVED by PRE_APPROVER,2017-03-27 09:35:48+00:00,request for payment 74417
Request For Payment APPROVED by PRE_APPROVER,2017-03-27 09:59:52+00:00,request for payment 75830
Permit FINAL_APPROVED by SUPERVISOR,2017-03-27 12:25:00+00:00,request for payment 74420
Permit FINAL_APPROVED by SUPERVISOR,2017-03-27 12:25:00+00:00,request for payment 74417
Request For Payment SUBMITTED by EMPLOYEE,2017-03-27 13:44:15+00:00,request for payment 76211
Request For Payment APPROVED by PRE_APPROVER,2017-03-27 13:44:23+00:00,request for payment 76211
Request For Payment SUBMITTED by EMPLOYEE,2017-03-27 15:20:34+00:00,request for payment 76396
Request For Payment APPROVED by PRE_APPROVER,2017-03-27 15:21:31+00:00,request for payment 76396
Payment Handled,2017-03-27 15:31:03+00:00,request for payment 72937
Payment Handled,2017-03-27 15:31:03+00:00,request for payment 76758
_END_,2017-03-27 15:31:04+00:00,request for payment 72937
_END_,2017-03-27 15:31:04+00:00,request for payment 76758
Request For Payment SUBMITTED by EMPLOYEE,2017-03-28 01:35:54+00:00,request for payment 77824
Request For Payment APPROVED by PRE_APPROVER,2017-03-28 01:37:57+00:00,request for payment 77824
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-28 08:00:22+00:00,request for payment 76396
Request For Payment SUBMITTED by EMPLOYEE,2017-03-28 08:22:28+00:00,request for payment 72553
Request For Payment APPROVED by PRE_APPROVER,2017-03-28 08:31:27+00:00,request for payment 72553
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-03-28 10:06:53+00:00,request for payment 77824
Request For Payment SAVED by EMPLOYEE,2017-03-28 10:59:19+00:00,request for payment 185340
_END_,2017-03-28 10:59:20+00:00,request for payment 185340
Request For Payment SUBMITTED by EMPLOYEE,2017-03-28 11:00:31+00:00,request for payment 76484
