concept:name,time:timestamp,case:concept:name
Request For Payment REJECTED by MISSING,2017-02-08 14:39:53+00:00,request for payment 148757
_END_,2017-02-08 14:39:54+00:00,request for payment 148757
Request For Payment REJECTED by MISSING,2017-02-08 14:41:32+00:00,request for payment 148438
_END_,2017-02-08 14:41:33+00:00,request for payment 148438
Request For Payment SUBMITTED by EMPLOYEE,2017-02-08 15:53:26+00:00,request for payment 147554
Request For Payment APPROVED by PRE_APPROVER,2017-02-08 15:53:38+00:00,request for payment 147554
Request Payment,2017-02-09 09:23:59+00:00,request for payment 148157
Request For Payment SUBMITTED by EMPLOYEE,2017-02-09 09:43:46+00:00,request for payment 149393
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-09 09:43:50+00:00,request for payment 149393
Request For Payment SUBMITTED by EMPLOYEE,2017-02-09 10:36:28+00:00,request for payment 149669
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-09 10:42:15+00:00,request for payment 149669
Request For Payment SUBMITTED by EMPLOYEE,2017-02-09 12:44:50+00:00,request for payment 148236
Request For Payment REJECTED by PRE_APPROVER,2017-02-09 12:45:21+00:00,request for payment 148236
Request For Payment SUBMITTED by EMPLOYEE,2017-02-09 13:00:10+00:00,request for payment 148165
Request For Payment APPROVED by PRE_APPROVER,2017-02-09 13:00:15+00:00,request for payment 148165
Request For Payment SUBMITTED by EMPLOYEE,2017-02-09 13:44:21+00:00,request for payment 149208
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-09 13:47:27+00:00,request for payment 149208
Request For Payment SUBMITTED by EMPLOYEE,2017-02-09 15:38:24+00:00,request for payment 147841
Payment Handled,2017-02-09 16:32:18+00:00,request for payment 149455
Payment Handled,2017-02-09 16:32:18+00:00,request for payment 148398
Payment Handled,2017-02-09 16:32:18+00:00,request for payment 147986
Payment Handled,2017-02-09 16:32:18+00:00,request for payment 149298
Payment Handled,2017-02-09 16:32:18+00:00,request for payment 148557
Payment Handled,2017-02-09 16:32:18+00:00,request for payment 148566
Payment Handled,2017-02-09 16:32:18+00:00,request for payment 149227
Payment Handled,2017-02-09 16:32:18+00:00,request for payment 147549
_END_,2017-02-09 16:32:19+00:00,request for payment 149455
_END_,2017-02-09 16:32:19+00:00,request for payment 148398
_END_,2017-02-09 16:32:19+00:00,request for payment 147986
_END_,2017-02-09 16:32:19+00:00,request for payment 149298
_END_,2017-02-09 16:32:19+00:00,request for payment 148557
_END_,2017-02-09 16:32:19+00:00,request for payment 148566
_END_,2017-02-09 16:32:19+00:00,request for payment 149227
_END_,2017-02-09 16:32:19+00:00,request for payment 147549
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-10 09:54:43+00:00,request for payment 147841
Request Payment,2017-02-10 11:15:02+00:00,request for payment 147841
Request Payment,2017-02-10 11:15:32+00:00,request for payment 148561
Request Payment,2017-02-10 11:15:54+00:00,request for payment 148394
Request For Payment SUBMITTED by EMPLOYEE,2017-02-13 10:11:31+00:00,request for payment 148773
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-13 11:47:38+00:00,request for payment 148773
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-13 11:53:36+00:00,request for payment 147554
Request Payment,2017-02-13 12:58:43+00:00,request for payment 149669
Request Payment,2017-02-13 13:00:02+00:00,request for payment 149393
Request For Payment SUBMITTED by EMPLOYEE,2017-02-13 13:30:12+00:00,request for payment 149516
Request For Payment APPROVED by PRE_APPROVER,2017-02-13 13:40:46+00:00,request for payment 149516
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-13 13:41:18+00:00,request for payment 149516
Payment Handled,2017-02-13 16:32:18+00:00,request for payment 148157
Payment Handled,2017-02-13 16:32:18+00:00,request for payment 148402
Payment Handled,2017-02-13 16:32:18+00:00,request for payment 148561
Payment Handled,2017-02-13 16:32:18+00:00,request for payment 149842
Payment Handled,2017-02-13 16:32:18+00:00,request for payment 147841
_END_,2017-02-13 16:32:19+00:00,request for payment 148157
_END_,2017-02-13 16:32:19+00:00,request for payment 148402
_END_,2017-02-13 16:32:19+00:00,request for payment 148561
_END_,2017-02-13 16:32:19+00:00,request for payment 149842
_END_,2017-02-13 16:32:19+00:00,request for payment 147841
Request For Payment REJECTED by EMPLOYEE,2017-02-14 07:17:18+00:00,request for payment 148236
_END_,2017-02-14 07:17:19+00:00,request for payment 148236
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-14 07:22:14+00:00,request for payment 148165
Request Payment,2017-02-14 09:54:51+00:00,request for payment 147554
Request For Payment SUBMITTED by EMPLOYEE,2017-02-14 10:32:53+00:00,request for payment 149231
Request For Payment APPROVED by PRE_APPROVER,2017-02-14 10:33:04+00:00,request for payment 149231
Request For Payment SUBMITTED by EMPLOYEE,2017-02-14 10:56:01+00:00,request for payment 149302
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-14 10:57:11+00:00,request for payment 149302
Request For Payment SUBMITTED by EMPLOYEE,2017-02-14 11:25:23+00:00,request for payment 149236
Request For Payment APPROVED by PRE_APPROVER,2017-02-14 11:28:11+00:00,request for payment 149236
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-14 11:40:18+00:00,request for payment 149236
Request For Payment SUBMITTED by EMPLOYEE,2017-02-14 12:53:40+00:00,request for payment 149241
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-14 12:57:00+00:00,request for payment 149241
Request For Payment SUBMITTED by EMPLOYEE,2017-02-14 14:34:34+00:00,request for payment 147529
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-14 14:34:43+00:00,request for payment 147529
Request For Payment SUBMITTED by EMPLOYEE,2017-02-14 15:37:55+00:00,request for payment 148452
Request For Payment REJECTED by SUPERVISOR,2017-02-14 16:03:16+00:00,request for payment 148452
Request For Payment SUBMITTED by EMPLOYEE,2017-02-15 08:48:09+00:00,request for payment 148570
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-15 08:53:32+00:00,request for payment 148570
Request For Payment REJECTED by EMPLOYEE,2017-02-15 09:13:21+00:00,request for payment 148452
_END_,2017-02-15 09:13:22+00:00,request for payment 148452
Request For Payment SUBMITTED by EMPLOYEE,2017-02-15 12:40:44+00:00,request for payment 148170
Request For Payment APPROVED by PRE_APPROVER,2017-02-15 12:40:59+00:00,request for payment 148170
Request Payment,2017-02-15 13:48:02+00:00,request for payment 147529
Request Payment,2017-02-15 13:49:06+00:00,request for payment 149236
Request Payment,2017-02-15 13:50:27+00:00,request for payment 149302
Request Payment,2017-02-15 13:51:59+00:00,request for payment 149516
Request Payment,2017-02-15 13:55:34+00:00,request for payment 148773
Request Payment,2017-02-15 14:22:07+00:00,request for payment 149208
Request Payment,2017-02-15 14:24:38+00:00,request for payment 149838
Request Payment,2017-02-15 14:42:05+00:00,request for payment 148570
Request For Payment SUBMITTED by EMPLOYEE,2017-02-16 07:35:48+00:00,request for payment 147561
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-16 07:35:51+00:00,request for payment 147561
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-16 07:45:03+00:00,request for payment 149231
Request Payment,2017-02-16 08:46:43+00:00,request for payment 147561
Request Payment,2017-02-16 12:35:50+00:00,request for payment 149241
Request Payment,2017-02-16 14:46:06+00:00,request for payment 148765
Payment Handled,2017-02-16 16:31:57+00:00,request for payment 147554
Payment Handled,2017-02-16 16:31:57+00:00,request for payment 149393
Payment Handled,2017-02-16 16:31:57+00:00,request for payment 149669
_END_,2017-02-16 16:31:58+00:00,request for payment 147554
_END_,2017-02-16 16:31:58+00:00,request for payment 149393
_END_,2017-02-16 16:31:58+00:00,request for payment 149669
Request For Payment SUBMITTED by EMPLOYEE,2017-02-17 10:27:23+00:00,request for payment 148487
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-17 10:34:20+00:00,request for payment 148487
Request For Payment SUBMITTED by EMPLOYEE,2017-02-17 10:44:19+00:00,request for payment 148574
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-17 10:46:08+00:00,request for payment 148574
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-17 15:35:26+00:00,request for payment 148170
Request For Payment SUBMITTED by EMPLOYEE,2017-02-17 17:13:15+00:00,request for payment 149846
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-17 17:14:51+00:00,request for payment 149846
Request For Payment SUBMITTED by EMPLOYEE,2017-02-17 19:28:04+00:00,request for payment 149850
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-17 19:32:18+00:00,request for payment 149850
Request Payment,2017-02-20 08:12:29+00:00,request for payment 149850
Request Payment,2017-02-20 08:12:51+00:00,request for payment 149846
Request Payment,2017-02-20 08:14:11+00:00,request for payment 148574
Request For Payment SUBMITTED by EMPLOYEE,2017-02-20 09:07:27+00:00,request for payment 149854
Request For Payment APPROVED by PRE_APPROVER,2017-02-20 09:07:38+00:00,request for payment 149854
Request For Payment SUBMITTED by EMPLOYEE,2017-02-20 10:47:32+00:00,request for payment 149459
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-20 10:47:48+00:00,request for payment 149459
Request For Payment SUBMITTED by EMPLOYEE,2017-02-20 12:17:46+00:00,request for payment 148406
Request For Payment REJECTED by PRE_APPROVER,2017-02-20 12:17:56+00:00,request for payment 148406
Request For Payment SUBMITTED by EMPLOYEE,2017-02-20 13:16:47+00:00,request for payment 149859
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-20 13:19:14+00:00,request for payment 149859
Request For Payment SUBMITTED by EMPLOYEE,2017-02-20 14:25:30+00:00,request for payment 149397
Request For Payment APPROVED by PRE_APPROVER,2017-02-20 14:30:31+00:00,request for payment 149397
Request Payment,2017-02-20 14:47:12+00:00,request for payment 149859
Payment Handled,2017-02-20 16:32:08+00:00,request for payment 147759
Payment Handled,2017-02-20 16:32:08+00:00,request for payment 148394
Payment Handled,2017-02-20 16:32:08+00:00,request for payment 148765
Payment Handled,2017-02-20 16:32:08+00:00,request for payment 149838
Payment Handled,2017-02-20 16:32:08+00:00,request for payment 149208
Payment Handled,2017-02-20 16:32:08+00:00,request for payment 149516
Payment Handled,2017-02-20 16:32:08+00:00,request for payment 149302
Payment Handled,2017-02-20 16:32:08+00:00,request for payment 149236
Payment Handled,2017-02-20 16:32:08+00:00,request for payment 149241
Payment Handled,2017-02-20 16:32:08+00:00,request for payment 147529
Payment Handled,2017-02-20 16:32:08+00:00,request for payment 148570
Payment Handled,2017-02-20 16:32:08+00:00,request for payment 147561
_END_,2017-02-20 16:32:09+00:00,request for payment 147759
_END_,2017-02-20 16:32:09+00:00,request for payment 148394
_END_,2017-02-20 16:32:09+00:00,request for payment 148765
_END_,2017-02-20 16:32:09+00:00,request for payment 149838
_END_,2017-02-20 16:32:09+00:00,request for payment 149208
_END_,2017-02-20 16:32:09+00:00,request for payment 149516
_END_,2017-02-20 16:32:09+00:00,request for payment 149302
_END_,2017-02-20 16:32:09+00:00,request for payment 149236
_END_,2017-02-20 16:32:09+00:00,request for payment 149241
_END_,2017-02-20 16:32:09+00:00,request for payment 147529
_END_,2017-02-20 16:32:09+00:00,request for payment 148570
_END_,2017-02-20 16:32:09+00:00,request for payment 147561
Request For Payment SUBMITTED by EMPLOYEE,2017-02-20 20:10:56+00:00,request for payment 147990
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-20 20:11:03+00:00,request for payment 147990
Request For Payment SUBMITTED by EMPLOYEE,2017-02-20 20:18:02+00:00,request for payment 149377
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-20 20:18:13+00:00,request for payment 149377
Request For Payment SUBMITTED by EMPLOYEE,2017-02-21 09:10:42+00:00,request for payment 147565
Request For Payment APPROVED by PRE_APPROVER,2017-02-21 09:11:24+00:00,request for payment 147565
Request For Payment SUBMITTED by EMPLOYEE,2017-02-21 09:14:57+00:00,request for payment 149306
Request For Payment APPROVED by PRE_APPROVER,2017-02-21 09:15:33+00:00,request for payment 149306
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-21 11:45:56+00:00,request for payment 149397
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-21 12:03:55+00:00,request for payment 149854
Request For Payment REJECTED by EMPLOYEE,2017-02-21 12:06:56+00:00,request for payment 148406
Request Payment,2017-02-21 12:25:16+00:00,request for payment 148170
Request For Payment REJECTED by MISSING,2017-02-21 12:27:06+00:00,request for payment 149231
_END_,2017-02-21 12:27:07+00:00,request for payment 149231
Request For Payment REJECTED by MISSING,2017-02-21 12:29:00+00:00,request for payment 148165
_END_,2017-02-21 12:29:01+00:00,request for payment 148165
Request For Payment SUBMITTED by EMPLOYEE,2017-02-21 12:50:36+00:00,request for payment 148240
Request Payment,2017-02-21 14:14:03+00:00,request for payment 149377
Request Payment,2017-02-21 14:37:34+00:00,request for payment 147990
Request Payment,2017-02-21 14:37:59+00:00,request for payment 149397
Request Payment,2017-02-21 14:38:17+00:00,request for payment 149459
Request Payment,2017-02-21 14:38:44+00:00,request for payment 148487
Request For Payment SUBMITTED by EMPLOYEE,2017-02-21 14:47:22+00:00,request for payment 147570
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-21 14:55:45+00:00,request for payment 148240
Request For Payment SUBMITTED by EMPLOYEE,2017-02-22 08:25:37+00:00,request for payment 149245
Request For Payment APPROVED by PRE_APPROVER,2017-02-22 08:25:49+00:00,request for payment 149245
Request For Payment SUBMITTED by EMPLOYEE,2017-02-22 08:28:50+00:00,request for payment 147947
Request For Payment APPROVED by PRE_APPROVER,2017-02-22 08:29:02+00:00,request for payment 147947
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-22 08:51:16+00:00,request for payment 147565
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-22 08:53:47+00:00,request for payment 149306
Request For Payment SUBMITTED by EMPLOYEE,2017-02-22 09:46:26+00:00,request for payment 148406
Request For Payment APPROVED by PRE_APPROVER,2017-02-22 09:46:46+00:00,request for payment 148406
Request Payment,2017-02-22 10:16:26+00:00,request for payment 148240
Request For Payment SUBMITTED by EMPLOYEE,2017-02-22 12:26:01+00:00,request for payment 149212
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-22 12:26:38+00:00,request for payment 149212
Request For Payment SUBMITTED by EMPLOYEE,2017-02-22 13:37:02+00:00,request for payment 149489
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-22 13:37:12+00:00,request for payment 149489
Request For Payment SUBMITTED by EMPLOYEE,2017-02-22 13:38:46+00:00,request for payment 148456
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-22 13:38:50+00:00,request for payment 148456
Request For Payment SUBMITTED by EMPLOYEE,2017-02-22 15:34:11+00:00,request for payment 147994
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-22 15:34:39+00:00,request for payment 147994
Request Payment,2017-02-23 07:57:55+00:00,request for payment 148456
Request Payment,2017-02-23 07:58:17+00:00,request for payment 149489
Request For Payment SUBMITTED by EMPLOYEE,2017-02-23 08:57:24+00:00,request for payment 147998
Request For Payment FINAL_APPROVED by SUPERVISOR,2017-02-23 09:00:26+00:00,request for payment 147998
Request For Payment SUBMITTED by EMPLOYEE,2017-02-23 09:15:16+00:00,request for payment 148002
